Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
COEN 240-2 - Machine Learning	Computer Engineering	240	2	Open	36/40	Yen-Kuang Chen	4	T Th | 7:10 AM - 9:00 AM	RM 1302 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 275-1 - Object Oriented Analysis Design Programming	Computer Engineering	275	1	Closed	41/40	Paddu Melanahalli	4	M W | 7:10 PM - 9:00 PM	RM 3115 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 278-1 - Advanced Web Programming	Computer Engineering	278	1	Closed	45/40	Yuan Wang	4	T Th | 5:10 PM - 7:00 PM	RM 1308 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 279-1 - Design and Analysis: Algorithms	Computer Engineering	279	1	Open	12/40	Siddhartha Nath | Sid Nath	4	M W | 7:10 PM - 9:00 PM	RM 1302 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 279-/AMTH 377-1
COEN 279-2 - Design and Analysis: Algorithms	Computer Engineering	279	2	Closed	36/35	Weijia Shang	4	T Th | 5:10 PM - 7:00 PM	RM 3116 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 279-/AMTH 377-2
COEN 279-3 - Design and Analysis: Algorithms	Computer Engineering	279	3	Open	16/40	Nicholas Tran	4	T Th | 5:10 PM - 7:00 PM	Rm 205 O'Connor Hall	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 279-/AMTH 377-3
COEN 279-4 - Design and Analysis: Algorithms	Computer Engineering	279	4	Closed	34/35	Darren Atkinson	4	M W | 5:10 PM - 7:00 PM	Rm 122 Heafey Hall	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 279-/AMTH 377-4
COEN 280-1 - Database Systems	Computer Engineering	280	1	Open	37/40	Neera Vats	4	T Th | 7:10 AM - 9:00 AM	RM 1308 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 281-1 - Pattern Recognition and Data Mining	Computer Engineering	281	1	Open	37/40	Arun Jagota	4	M W | 7:10 PM - 9:00 PM	Rm 105 Kenna Hall	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 283-1 - Operating Systems	Computer Engineering	283	1	Closed	39/40	Navid Shaghaghi	4	T Th | 5:10 PM - 7:00 PM	RM 2302 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 283-2 - Operating Systems	Computer Engineering	283	2	Closed	43/40	Navid Shaghaghi	4	T Th | 7:10 PM - 9:00 PM	RM 2302 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 285-1 - Software Engineering	Computer Engineering	285	1	Open	36/40	Alka Shah-Jarvis	4	M W | 5:10 PM - 7:00 PM	RM 2302 SCDI		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 290-1 - Computer Graphics	Computer Engineering	290	1	Closed	33/31	Yuan Wang	4	T Th | 7:10 AM - 9:00 AM	RM 3116 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 290-/COEN 148-2
COEN 296A-2 - Topics in Computer Science and Engineering (Intro Brain Computer Interface)	Computer Engineering	296A	2	Open	6/30	Gautam Krishna	2	M | 7:10 PM - 9:00 PM	RM 3301 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 296A-/ELEN 239A-1
COEN 303-1 - Logic Design Using HDL	Computer Engineering	303	1	Open	18/30	Andrew Wolfe | Andy Wolfe	2	W | 7:10 PM - 9:00 PM	Rm 106 O'Connor Hall	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 303-/ELEN 603-1
COEN 313-1 - Advanced Computer Architecture	Computer Engineering	313	1	Open	8/40	Amr Zaky	4	T Th | 7:10 AM - 9:00 AM	Rm 151 Guadalupe Hall	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 317-1 - Distributed Systems	Computer Engineering	317	1	Closed	40/40	Ramin Moazzeni	4	M W | 7:10 AM - 9:00 AM	RM 3116 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 317-2 - Distributed Systems	Computer Engineering	317	2	Open	23/40	Ramin Moazzeni	4	T Th | 7:10 AM - 9:00 AM	RM 2302 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 329-1 - Network Technology	Computer Engineering	329	1	Open	27/40	Keyvan Moataghed	4	M W | 7:10 PM - 9:00 PM	RM 3116 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 340-1 - Digital Image Processing I	Computer Engineering	340	1	Open	15/30	Sally Wood	2	Th | 5:10 PM - 7:00 PM	RM 2301 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 340-/ELEN 640-1
COEN 353-1 - Trust and Privacy in Online Social Network	Computer Engineering	353	1	Open	37/40	Yuhong Liu	4	M W | 5:10 PM - 7:00 PM	Rm 214 Bergin Hall	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 383-1 - Advanced Operating Systems	Computer Engineering	383	1	Closed	40/40	Ahmed Ezzat	4	M W | 7:10 AM - 9:00 AM	RM 3302 SCDI	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 383-2 - Advanced Operating Systems	Computer Engineering	383	2	Closed	40/40	Ahmed Ezzat	4	T Th | 7:10 AM - 9:00 AM	Rm 306 Kenna Hall	EMGT Tech Stem	Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-1 - Directed Research (Study in Privacy Preserving Machine Learning)	Computer Engineering	493	1	Closed	1/0	Sean Choi	6				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-2 - Directed Research (Image Coding for Machines Via Entropy Model)	Computer Engineering	493	2	Closed	1/0	Nam Ling	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-3 - Directed Research- Leverage the Power of A.I, web services and Python Programming Language (.)	Computer Engineering	493	3	Closed	1/0	Behnam Dezfouli	3				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-4 - Directed Research-Building Scalable Web Applications with Microservices architecture (.)	Computer Engineering	493	4	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-5 - Directed Research-Tiny ML on IOT Devices (.)	Computer Engineering	493	5	Closed	0/0	Behnam Dezfouli	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-6 - Directed Research-Container Framework Optimization (.)	Computer Engineering	493	6	Closed	0/0	Sean Choi	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-7 - Directed Research- A.I Based for Summarizing Class Recordings (.)	Computer Engineering	493	7	Closed	1/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-8 - Directed Research- Secure and Robust Web App with CI/CD Integration (.)	Computer Engineering	493	8	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-9 - Directed Research- Building Derops (.)	Computer Engineering	493	9	Closed	1/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-10 - Directed Research- Scalability in System Design (.)	Computer Engineering	493	10	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-11 - Directed Research- Natural Language Processing and Recommendation System (.)	Computer Engineering	493	11	Closed	1/0	Dragos Anastasiu | David Anastasiu	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-12 - Directed Research-  Python Programming and Flask Framework (.)	Computer Engineering	493	12	Closed	0/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-13 - Directed Research- Human Computer Interaction (.)	Computer Engineering	493	13	Closed	1/0	Kai Lukoff	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-14 - Directed Research-  Creating Text-to Speech Model to Generate Speech Data Using Neural Networks (.)	Computer Engineering	493	14	Closed	1/0	Sean Choi	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-15 - Directed Research- Project for Social Impact (.)	Computer Engineering	493	15	Closed	1/0	Silvia Figueira	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-16 - Directed Research- Transformer Based Model for non-NLP problem (.)	Computer Engineering	493	16	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-17 - Directed Research- EdTech Design and Development (.)	Computer Engineering	493	17	Closed	1/0	Ihan Hsiao | Sharon Hsiao	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-18 - Directed Research - Human Computer Interaction (.)	Computer Engineering	493	18	Closed	1/0	Kai Lukoff	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-19 - Directed Research- Misinformation Detection (.)	Computer Engineering	493	19	Closed	1/0	Yi Fang	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-20 - Directed Research- Transmission Line Protection in Cascading Failure Scenarios with a Smart Grid (.)	Computer Engineering	493	20	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-21 - Directed Research (.)	Computer Engineering	493	21	Closed	0/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-22 - Directed Research- Color Constancy (.)	Computer Engineering	493	22	Closed	1/0	Dragos Anastasiu | David Anastasiu	3				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-23 - Directed Research- LeetCode Problem Solving (.)	Computer Engineering	493	23	Closed	1/0	Xiang Li	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-24 - Directed Research- Advanced Networking Topics (.)	Computer Engineering	493	24	Closed	1/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-25 - Directed Research- Full Stack Development (.)	Computer Engineering	493	25	Closed	0/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-26 - Directed Research- Social Impact (Directed Research)	Computer Engineering	493	26	Closed	1/0	Silvia Figueira	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-27 - Directed Research-  Data-Driven Analysis of Cascading Failures topic under Cyber-Physical Systems (.)	Computer Engineering	493	27	Closed	1/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-28 - Directed Research- Hospital Appointment Management System (.)	Computer Engineering	493	28	Closed	1/0	Silvia Figueira	3				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-29 - Directed Research-Social Impact: Best Ways to Deploy a Database Based App in Low Resource Areas (.)	Computer Engineering	493	29	Closed	1/0	Silvia Figueira	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-30 - Directed Research- Mobile App Development and Database Management (.)	Computer Engineering	493	30	Closed	1/0	Silvia Figueira	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-31 - Directed Research-  Web/Mobile Project for Social Impact (.)	Computer Engineering	493	31	Closed	1/0	Silvia Figueira	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-32 - Directed Research- Human Computer Interaction (.)	Computer Engineering	493	32	Closed	1/0	Kai Lukoff	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-33 - Directed Research- Human Computer Interaction (.)	Computer Engineering	493	33	Closed	1/0	Kai Lukoff	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-34 - Directed Research- Project for Social Impact (.)	Computer Engineering	493	34	Closed	1/0	Silvia Figueira	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-35 - Directed Research- Human Computer Interaction (.)	Computer Engineering	493	35	Closed	1/0	Kai Lukoff	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-36 - Directed Research- Human LLM Co-Creation in Story Writing (.)	Computer Engineering	493	36	Closed	1/0	Kai Lukoff	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-37 - Directed Research- Mobile Ad Hoc Networks (.)	Computer Engineering	493	37	Closed	1/0	Xiang Li	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-38 - Directed Research- Full Stack Development (.)	Computer Engineering	493	38	Closed	1/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-39 - Directed Research-  Serverless Computing and it's Impact on Cloud Resource Management (.)	Computer Engineering	493	39	Closed	1/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-40 - Directed Research- Consensus Optimization for Distributed Systems (.)	Computer Engineering	493	40	Closed	1/0	Xiang Li	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-41 - Directed Research- Figma/Flutter and Firebase for Social Impact (.)	Computer Engineering	493	41	Closed	1/0	Silvia Figueira	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-42 - Directed Research- Develop Kernal Module for Flow Analysis (.)	Computer Engineering	493	42	Closed	1/0	Behnam Dezfouli	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-43 - Directed Research- Research on Large Language Model (.)	Computer Engineering	493	43	Closed	1/0	Dragos Anastasiu | David Anastasiu	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-44 - Directed Research-Challenge and Solution of Event-driven Distributed System on K8s (.)	Computer Engineering	493	44	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 493-45 - Directed Research- Chronic Kidney Disease Severity Detection (Color Constancy) (.)	Computer Engineering	493	45	Closed	1/0	Dragos Anastasiu | David Anastasiu	3				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 497-1 - Master's Thesis Research (-)	Computer Engineering	497	1	Closed	1/0	Nam Ling	2				Thesis	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 497-2 - Master's Thesis Research- Developing and Testing Algorithms to Optimize Open Source Container Frameworks (-)	Computer Engineering	497	2	Closed	1/0	Sean Choi	2				Thesis	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 497-3 - Master's Thesis Research- Time Series Analysis Tools and Social Network Propagation (-)	Computer Engineering	497	3	Closed	1/0	Yuhong Liu	2				Thesis	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 497-4 - Master's Thesis Research (-)	Computer Engineering	497	4	Closed	0/0	Sean Choi	2				Thesis	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 497-5 - Master's Thesis Research- Network Configuration Optimization on Wireless AP (-)	Computer Engineering	497	5	Closed	1/0	Behnam Dezfouli	4				Thesis	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 497-6 - Master's Thesis Research- Nanoparticle Protein Prediction by Machine Learning (-)	Computer Engineering	497	6	Closed	1/0	Dragos Anastasiu | David Anastasiu	2				Thesis	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 497-7 - Master's Thesis Research- Augmented Language Models (-)	Computer Engineering	497	7	Closed	1/0	Yi Fang	2				Thesis	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-1 - Ph.D Thesis Research (Ph. D. Thesis Research)	Computer Engineering	498	1	Closed	1/0	Weijia Shang	8				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-2 - Ph.D Thesis Research (Image Coding for Machines via Entropy Model)	Computer Engineering	498	2	Closed	1/0	Nam Ling	6				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-3 - Ph.D Thesis Research- Machine Learning for Image and Video Compression (-)	Computer Engineering	498	3	Closed	1/0	Ying Liu	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-4 - Ph.D Thesis Research-Survey Paper (-)	Computer Engineering	498	4	Closed	1/0	Nam Ling	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-5 - Ph.D Thesis Research-Deep Learning Based Computer Vision (-)	Computer Engineering	498	5	Closed	1/0	Ying Liu	8				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-6 - Ph.D Thesis Research- Interested Fields (-)	Computer Engineering	498	6	Closed	1/0	Yuhong Liu	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-7 - Ph.D Thesis Research- Cascading Failure Analysis with Deep Learning Technology (-)	Computer Engineering	498	7	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-8 - Ph.D Thesis Research- Video Coding (-)	Computer Engineering	498	8	Closed	1/0	Nam Ling	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-9 - Ph.D Thesis Research-  Embedding Based Inverted List (EBIL) (-)	Computer Engineering	498	9	Closed	1/0	Yi Fang	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-10 - Ph.D Thesis Research-  Machine Learning and Information Retrieval (-)	Computer Engineering	498	10	Closed	1/0	Yi Fang	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-11 - Ph.D Thesis Research- Fairness in A.I. (-)	Computer Engineering	498	11	Closed	1/0	Yi Fang	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-13 - Ph.D Thesis Researc -Solve Time Series Prediction Problems by Using Deep Neural Networks (-)	Computer Engineering	498	13	Closed	1/0	Dragos Anastasiu | David Anastasiu	8				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-14 - Ph.D Thesis Research- Deep Learning Technologies for Image Compression Tasks (-)	Computer Engineering	498	14	Closed	1/0	Ying Liu	8				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-15 - Ph.D Thesis Research- NLP Using Meta Learning and Utilize Information Retrieval (-)	Computer Engineering	498	15	Closed	1/0	Yi Fang	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-16 - Ph.D Thesis Research- Blockchain and Vehicle OTA Software Update (-)	Computer Engineering	498	16	Closed	1/0	Yuhong Liu	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-17 - Ph.D Thesis Research- Deep Learning Based Visual Signal Processing and Coding (-)	Computer Engineering	498	17	Closed	1/0	Ying Liu	6				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-18 - Ph.D Thesis Research-Help Non-Profit Organizations and Social Enterprises Operating in Impoverished Areas to Embrace Technology (-)	Computer Engineering	498	18	Closed	1/0	Silvia Figueira	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-19 - Ph.D Thesis Research- Generative Adversarial Networks on Image Compression (-)	Computer Engineering	498	19	Closed	1/0	Nam Ling	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-20 - Ph.D Thesis Research- Accelerated MRI Reconstruction using Deep Learning Models (-)	Computer Engineering	498	20	Closed	1/0	Dragos Anastasiu | David Anastasiu	8				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-21 - Ph.D Thesis Research- Transmission Lines in a Smart Grid during Cascading Failures (-)	Computer Engineering	498	21	Closed	1/0	Xiang Li	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-22 - Ph.D Thesis Research- DNA Storage (-)	Computer Engineering	498	22	Closed	1/0	Nam Ling	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-23 - Ph.D Thesis Research- TWT Study on Intel and Ath Based Cards (-)	Computer Engineering	498	23	Closed	1/0	Behnam Dezfouli	1 - 15				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-24 - Ph.D Thesis Research-Developing Light-Weight and Energy Efficient Solution for IoT Security (-)	Computer Engineering	498	24	Closed	1/0	Yuhong Liu	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-25 - Ph.D Thesis Research- Transport Layer Protocols-QUIC (-)	Computer Engineering	498	25	Closed	1/0	Behnam Dezfouli	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-26 - Ph.D Thesis Research- IoS Configuations on the Arista DC Switches (-)	Computer Engineering	498	26	Closed	1/0	Behnam Dezfouli	1 - 15				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-27 - Ph.D Thesis Research-  Human Computer Interaction (-)	Computer Engineering	498	27	Closed	1/0	Ying Liu	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-28 - Ph.D Thesis Research- Hybrid Quantization II (-)	Computer Engineering	498	28	Closed	1/0	Dragos Anastasiu | David Anastasiu	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 498-29 - Ph.D Thesis Research- Brilliance Bias in AI (-)	Computer Engineering	498	29	Closed	1/0	Margareta Ackerman | Maya Ackerman	6				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-1 - Independent Study (Mobile and Web Application Using Flutter)	Computer Engineering	499	1	Closed	1/0	Silvia Figueira	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-2 - Independent Study- EdTech Design and Development Research (-)	Computer Engineering	499	2	Closed	1/0	Ihan Hsiao | Sharon Hsiao	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-3 - Independent Study- Understand and Develop Kernel Modules Using eBPF and AF_XDP (-)	Computer Engineering	499	3	Closed	1/0	Behnam Dezfouli	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-4 - Independent Study- Web Mobile Project (-)	Computer Engineering	499	4	Closed	1/0	Silvia Figueira	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-5 - Independent Study- Web Mobile Project (-)	Computer Engineering	499	5	Closed	1/0	Silvia Figueira	3				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-6 - Independent Study- Web Mobile Project (-)	Computer Engineering	499	6	Closed	1/0	Silvia Figueira	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-7 - Independent Study- Signal Processing for EEG Denoising (-)	Computer Engineering	499	7	Closed	1/0	Sally Wood  Silvia Figueira	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-8 - Independent Study- Web/Mobile Project (-)	Computer Engineering	499	8	Closed	1/0	Silvia Figueira	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-9 - Independent Study- Web Mobile Project (-)	Computer Engineering	499	9	Closed	1/0	Silvia Figueira	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-10 - Independent Study-Web Mobile Project (-)	Computer Engineering	499	10	Closed	1/0	Silvia Figueira	2				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-11 - Independent Study- Web Mobile Project (-)	Computer Engineering	499	11	Closed	1/0	Silvia Figueira	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-12 - Independent Study- Web Mobile Project (-)	Computer Engineering	499	12	Closed	1/0	Silvia Figueira	4				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-13 - Independent Study- Web Project (-)	Computer Engineering	499	13	Closed	1/0	Ahmed Amer	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 499-14 - Independent Study- Directed Acyclic Graphs (DAG'S) (-)	Computer Engineering	499	14	Closed	1/1	Xiang Li	1				Independent Study	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 912C-1 - Abstract Data Type and Structure	Computer Engineering	912C	1	Open	17/40	Yan Cui	2	Th | 5:10 PM - 7:00 PM	Rm 214 Kenna Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 920C-1 - Embedded Systems and Assembly Language	Computer Engineering	920C	1	Open	16/27	Farokh Eskafi	2	W | 5:10 PM - 7:00 PM	Rm 225 Heafey Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COEN 921C-1 - Introduction to Logic Design	Computer Engineering	921C	1	Open	11/36	Carl Fussell	2	T | 5:10 PM - 7:00 PM	RM 1301 SCDI		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	CSEN 921C-/ELEN 921C-1
COMM 1-1 - Communication in Everyday Life (-)	Communication	1	1	Open	33/35	. Sunwolf	4	T Th | 12:10 PM - 1:50 PM	Rm 133 Vari Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COMM 1-2 - Communication in Everyday Life (-)	Communication	1	2	Closed	33/0	Stephenson Whitestone | Stephenson Whitestone	4	M W F | 10:30 AM - 11:35 AM	Rm 133 Vari Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
COMM 1-3 - Communication in Everyday Life (-)	Communication	1	3	Closed	35/35	Charlotta Kratz	4	M W F | 2:15 PM - 3:20 PM	Rm 133 Vari Hall		Lecture	In-Person	9/18/2023	12/8/2023	Fall 2023 Quarter	
