Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
COEN 332-01 - Wireless/Mob. Multi Ntwrks	Computer Engineering	332	1	Open	35/35		4			EMGT Tech Stem	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 345-01 - Computer VIsion II	Computer Engineering	345	1	Open	5/5		2			EMGT Tech Stem	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 346-01 - Natural Language Processing	Computer Engineering	346	1	Open	32/32		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 379-01 - Adv. Des & Anal of Algorithms	Computer Engineering	379	1	Open	15/15		4			EMGT Tech Stem	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 383-01 - Advanced Operating Systems	Computer Engineering	383	1	Open	40/40		4			EMGT Tech Stem	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 396A-01 - Adv Top. Comp Sci & Engr (Data Science for Cybersecurity)	Computer Engineering	396A	1	Open	16/1		2			EMGT Tech Stem	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 396B-01 - Adv Top. Comp Sci & Engr (Data Visualization)	Computer Engineering	396B	1	Open	40/0	Ihan Hsiao | Sharon Hsiao	4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-01 - Directed Research	Computer Engineering	493	1	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-02 - Directed Research	Computer Engineering	493	2	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-03 - Directed Research	Computer Engineering	493	3	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-04 - Directed Research	Computer Engineering	493	4	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-05 - Directed Research	Computer Engineering	493	5	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-06 - Directed Research	Computer Engineering	493	6	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-07 - Directed Research	Computer Engineering	493	7	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-08 - Directed Research	Computer Engineering	493	8	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-09 - Directed Research	Computer Engineering	493	9	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-10 - Directed Research	Computer Engineering	493	10	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-11 - Directed Research	Computer Engineering	493	11	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-12 - Directed Research	Computer Engineering	493	12	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-14 - Directed Research	Computer Engineering	493	14	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-15 - Directed Research	Computer Engineering	493	15	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-16 - Directed Research	Computer Engineering	493	16	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-17 - Directed Research	Computer Engineering	493	17	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-18 - Directed Research	Computer Engineering	493	18	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-19 - Directed Research	Computer Engineering	493	19	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-20 - Directed Research	Computer Engineering	493	20	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-21 - Directed Research	Computer Engineering	493	21	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-22 - Directed Research	Computer Engineering	493	22	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-23 - Directed Research	Computer Engineering	493	23	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-24 - Directed Research	Computer Engineering	493	24	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-25 - Directed Research	Computer Engineering	493	25	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-26 - Directed Research	Computer Engineering	493	26	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-27 - Directed Research	Computer Engineering	493	27	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-28 - Directed Research	Computer Engineering	493	28	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-29 - Directed Research	Computer Engineering	493	29	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-30 - Directed Research	Computer Engineering	493	30	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-31 - Directed Research	Computer Engineering	493	31	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-32 - Directed Research	Computer Engineering	493	32	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-33 - Directed Research	Computer Engineering	493	33	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-34 - Directed Research	Computer Engineering	493	34	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-35 - Directed Research	Computer Engineering	493	35	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-36 - Directed Research	Computer Engineering	493	36	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-37 - Directed Research	Computer Engineering	493	37	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 493-38 - Directed Research	Computer Engineering	493	38	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 497-01 - Master's Thesis Research (-)	Computer Engineering	497	1	Open	1/1		1 - 8				Thesis	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 497-02 - Master's Thesis Research (-)	Computer Engineering	497	2	Open	1/1		1 - 8				Thesis	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-01 - Ph.D Thesis Research (-)	Computer Engineering	498	1	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-02 - Ph.D Thesis Research (-)	Computer Engineering	498	2	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-03 - Ph.D Thesis Research (-)	Computer Engineering	498	3	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-04 - Ph.D Thesis Research (-)	Computer Engineering	498	4	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-05 - Ph.D Thesis Research (-)	Computer Engineering	498	5	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-06 - Ph.D Thesis Research (-)	Computer Engineering	498	6	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-07 - Ph.D Thesis Research (-)	Computer Engineering	498	7	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-08 - Ph.D Thesis Research (-)	Computer Engineering	498	8	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-09 - Ph.D Thesis Research (-)	Computer Engineering	498	9	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-10 - Ph.D Thesis Research (-)	Computer Engineering	498	10	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-11 - Ph.D Thesis Research (-)	Computer Engineering	498	11	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-13 - Ph.D Thesis Research (-)	Computer Engineering	498	13	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-14 - Ph.D Thesis Research (-)	Computer Engineering	498	14	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-15 - Ph.D Thesis Research (-)	Computer Engineering	498	15	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-16 - Ph.D Thesis Research (-)	Computer Engineering	498	16	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-17 - Ph.D Thesis Research (-)	Computer Engineering	498	17	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-18 - Ph.D Thesis Research (-)	Computer Engineering	498	18	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-19 - Ph.D Thesis Research (-)	Computer Engineering	498	19	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-20 - Ph.D Thesis Research (-)	Computer Engineering	498	20	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-21 - Ph.D Thesis Research (-)	Computer Engineering	498	21	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-22 - Ph.D Thesis Research (-)	Computer Engineering	498	22	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-23 - Ph.D Thesis Research (-)	Computer Engineering	498	23	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-24 - Ph.D Thesis Research (-)	Computer Engineering	498	24	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-25 - Ph.D Thesis Research (-)	Computer Engineering	498	25	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-26 - Ph.D Thesis Research (-)	Computer Engineering	498	26	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-27 - Ph.D Thesis Research (-)	Computer Engineering	498	27	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-28 - Ph.D Thesis Research (-)	Computer Engineering	498	28	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 498-29 - Ph.D Thesis Research (-)	Computer Engineering	498	29	Open	1/1		1 - 15				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 499-01 - Independent Study (-)	Computer Engineering	499	1	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 499-02 - Independent Study (-)	Computer Engineering	499	2	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 499-03 - Independent Study (-)	Computer Engineering	499	3	Open	1/1		1 - 6				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COEN 921C-01 - Intro to Logic Design	Computer Engineering	921C	1	Open	18/18		2				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 1-01 - Communication in Everyday Life (-)	Communication	1	1	Open	28/35		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 1-02 - Communication in Everyday Life (-)	Communication	1	2	Open	26/35		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 2-01 - Public Speaking (-)	Communication	2	1	Open	21/22		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 2-02 - Public Speaking (-)	Communication	2	2	Open	22/22		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 2-03 - Public Speaking (-)	Communication	2	3	Open	22/22		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 3-01 - Digital Storytelling	Communication	3	1	Open	29/32		4			Pathways :: Cinema Studies  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 3-02 - Digital Storytelling	Communication	3	2	Open	26/32		4			Pathways :: Cinema Studies  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 4-01 - Approaches to Comm Research	Communication	4	1	Open	19/0		4			Core Explorations :: Social Science	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 4-02 - Approaches to Comm Research	Communication	4	2	Open	12/25		4			Core Explorations :: Social Science	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 4-03 - Approaches to Comm Research	Communication	4	3	Open	21/20		4			Core Explorations :: Social Science	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 10-01 - Social Interaction	Communication	10	1	Open	13/32		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 12-01 - Technology and Communication (-)	Communication	12	1	Open	32/32		4			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 12-02 - Technology and Communication (-)	Communication	12	2	Open	22/32		4			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 12-03 - Technology and Communication (-)	Communication	12	3	Open	28/32		4			Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-01 - Digital Filmmaking	Communication	30	1	Open	24/24		5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-02 - Digital Filmmaking	Communication	30	2	Open	21/24		5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-03 - Digital Filmmaking	Communication	30	3	Open	0/8		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-04 - Digital Filmmaking	Communication	30	4	Open	0/8		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-05 - Digital Filmmaking	Communication	30	5	Open	0/8		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-06 - Digital Filmmaking	Communication	30	6	Open	0/8		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-07 - Digital Filmmaking	Communication	30	7	Open	0/8		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 30-08 - Digital Filmmaking	Communication	30	8	Open	0/8		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies  Pathways :: Design Thinking	Combination	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 50-01 - Media and Technology Studies	Communication	50	1	Open	27/32		4			Core Explorations :: Science, Technology and Society  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 60-01 - Journalism	Communication	60	1	Open	22/25		5			Pathways :: Democracy	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 80-01 - Global Media and Culture	Communication	80	1	Open	16/32		4				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 100-01 - Quantitative Methods	Communication	100	1	Open	18/25		5				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 100-02 - Quantitative Methods	Communication	100	2	Open	16/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 100-03 - Quantitative Methods	Communication	100	3	Open	13/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 101-01 - Qualitative Methods	Communication	101	1	Open	22/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 101-02 - Qualitative Methods	Communication	101	2	Open	14/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 113-01 - Communication,the Body,&Health	Communication	113	1	Open	22/25		5			Core Explorations :: Science, Technology and Society	Studio	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 125-01 - Time & Communication	Communication	125	1	Open	29/24		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 131F-01 - Short Fiction Production	Communication	131F	1	Open	27/0		5			Core Explorations :: Arts  Pathways :: Cinema Studies	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 131F-02 - Short Fiction Production	Communication	131F	2	Open	0/0		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 131F-03 - Short Fiction Production	Communication	131F	3	Open	0/0		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 131F-04 - Short Fiction Production	Communication	131F	4	Open	0/0		0 - 5			Core Explorations :: Arts  Pathways :: Cinema Studies	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 132D-01 - Directing the Actor	Communication	132D	1	Open	20/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 140C-01 - Latinx Cinema	Communication	140C	1	Open	10/25		5			Core Explorations :: Diversity: US Perspectives	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 142-01 - Visual Cultural Communication	Communication	142	1	Open	17/0		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 145-01 - The Business of Media	Communication	145	1	Open	15/16		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 156-01 - Media Literacy	Communication	156	1	Open	23/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 158-01 - Community Organizing	Communication	158	1	Open	19/0		5			Core Explorations :: Civic Engagement  Pathways :: Democracy	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 160-01 - Data & Research Based Report	Communication	160	1	Open	9/23		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 163-01 - Audio Storytelling	Communication	163	1	Open	23/0		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 168-01 - Community Journalism	Communication	168	1	Open	0/0		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 170-01 - VR Design	Communication	170	1	Open	20/20		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 173-01 - Big Data Analytics	Communication	173	1	Open	20/25		5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 175-01 - Theology and Communication	Communication	175	1	Open	23/23		5			Core Explorations :: Religion, Theology and Culture 2	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 181A-01 - Asian Pop Culture: Global Influence and Political Communication (-)	Communication	181A	1	Open	20/0		5			Core Explorations :: Cultures and Ideas 3  Pathways :: The Digital Age	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 187-01 - Media and Social Movements	Communication	187	1	Open	23/25		5			Core Explorations :: Civic Engagement  Pathways :: Democracy  Pathways :: Race, Place and Social Inequalities	Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 190-01 - Journalism Practicum	Communication	190	1	Open	8/20		1 - 2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 191-01 - Independent Filmmaking Practic (-)	Communication	191	1	Open	4/25		1 - 2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 192-01 - Online Journalism Practicum	Communication	192	1	Open	8/20		1 - 2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 193-01 - Yearbook Practicum	Communication	193	1	Open	7/20		1 - 2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 194P-01 - Peer Educator	Communication	194P	1	Open	6/7		2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 194P-02 - Peer Educator	Communication	194P	2	Open	2/7		2				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 197-01 - Senior Portfolio (-)	Communication	197	1	Open	19/34		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 197-02 - Senior Portfolio (-)	Communication	197	2	Open	35/34		2				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 198-01 - Internship (-)	Communication	198	1	Open	14/19		1 - 5				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 199-01 - Directed Rsrch/Creative Projec (-)	Communication	199	1	Open	3/0		4 - 5				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
COMM 199-02 - Directed Rsrch/Creative Projec (-)	Communication	199	2	Open	1/1		1 - 5				Independent Study	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 200-01 - Psychology of Interp. Comm.	Counseling Psychology	200	1	Open	12/12		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 200-02 - Psychology of Interp. Comm.	Counseling Psychology	200	2	Open	10/10		3				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 211-01 - Human Sexuality	Counseling Psychology	211	1	Open	24/24		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 211-02 - Human Sexuality	Counseling Psychology	211	2	Open	25/25		3				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 211-03 - Human Sexuality	Counseling Psychology	211	3	Open	20/20		3				Lecture	Hybrid	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 212-01 - Psych of Relationships	Counseling Psychology	212	1	Open	27/27		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 212-02 - Psych of Relationships	Counseling Psychology	212	2	Open	22/22		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 214-01 - Evi-Based App to Psychotherapy	Counseling Psychology	214	1	Open	21/22		3				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 214-02 - Evi-Based App to Psychotherapy	Counseling Psychology	214	2	Open	22/22		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 216-01 - Psyc of Human Developmnt	Counseling Psychology	216	1	Open	25/25		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 218-02 - Foundations Psychother&Person	Counseling Psychology	218	2	Open	18/18		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 219-01 - Psy of Group Counseling	Counseling Psychology	219	1	Open	23/23		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 219-02 - Psy of Group Counseling	Counseling Psychology	219	2	Open	26/26		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 220-01 - Research Methods	Counseling Psychology	220	1	Open	13/14		3				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 220-02 - Research Methods	Counseling Psychology	220	2	Open	22/23		3				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 220-03 - Research Methods	Counseling Psychology	220	3	Open	15/15		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 221-01 - Lab Group	Counseling Psychology	221	1	Open	10/10		1.5				Laboratory	In-Person	4/10/2023	5/19/2023	Spring 2023 Quarter	
CPSY 221-02 - Lab Group	Counseling Psychology	221	2	Open	10/10		1.5				Laboratory	In-Person	4/10/2023	5/19/2023	Spring 2023 Quarter	
CPSY 221-03 - Lab Group	Counseling Psychology	221	3	Open	10/10		1.5				Laboratory	In-Person	4/10/2023	5/19/2023	Spring 2023 Quarter	
CPSY 221-04 - Lab Group	Counseling Psychology	221	4	Open	10/10		1.5				Laboratory	In-Person	4/10/2023	5/19/2023	Spring 2023 Quarter	
CPSY 221-05 - Lab Group	Counseling Psychology	221	5	Open	9/9		1.5				Laboratory	In-Person	4/10/2023	5/19/2023	Spring 2023 Quarter	
CPSY 227-01 - Counseling Process & Skills	Counseling Psychology	227	1	Open	8/8		3				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 227-02 - Counseling Process & Skills	Counseling Psychology	227	2	Open	16/16		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 227-03 - Counseling Process & Skills	Counseling Psychology	227	3	Open	24/24		3				Lecture	Online	4/3/2023	6/9/2023	Spring 2023 Quarter	
CPSY 227-04 - Counseling Process & Skills	Counseling Psychology	227	4	Open	9/9		3				Lecture	In-Person	4/3/2023	6/9/2023	Spring 2023 Quarter	
