Course Section	Course Subject	Course Number	Section Number	Section Status	Enrolled/Capacity	All Instructors	Units	Meeting Patterns	Locations	Course Tags	Instructional Format	Delivery Mode	Start Date	End Date	Academic Period	Overlapping Course(s)
CSCI 10-5 - Introduction to Computer Science	Computer Science	10	5	Open	15/22	Anh Thai Nhan	5	W | 4:45 PM - 6:25 PM	Rm 206 O'Connor Hall	Core Explorations :: Science, Technology and Society  Pathways :: Design Thinking  Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age  Pathways :: Values in Science and Technology	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 60-1 - Introduction to C++ and Object-Oriented Programming	Computer Science	60	1	Closed	33/37	Natalie Linnell	5	M W F | 4:45 PM - 5:50 PM	Rm 104 O'Connor Hall	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 60-2 - Introduction to C++ and Object-Oriented Programming	Computer Science	60	2	Closed	36/37	Nicholas Tran	5	M W F | 1:00 PM - 2:05 PM	Rm 104 Kenna Hall	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 60-3 - Introduction to C++ and Object-Oriented Programming	Computer Science	60	3	Closed	24/27	Anant Dhayal	5	Th | 3:50 PM - 5:30 PM	Rm 103 O'Connor Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 60-4 - Introduction to C++ and Object-Oriented Programming	Computer Science	60	4	Closed	24/27	Anant Dhayal	5	T | 3:50 PM - 5:30 PM	Rm 103 O'Connor Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 60-5 - Introduction to C++ and Object-Oriented Programming	Computer Science	60	5	Open	21/27	Anant Dhayal	5	T | 5:40 PM - 7:20 PM	Rm 103 O'Connor Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 61-1 - Data Structures	Computer Science	61	1	Open	32/37	Smita Ghosh	4	M W F | 2:15 PM - 3:20 PM	Rm 207 O'Connor Hall	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 61-2 - Data Structures	Computer Science	61	2	Open	6/37	Hien Vu	4	M W F | 8:00 AM - 9:05 AM	Rm 204 O'Connor Hall	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 62-1 - Advanced Programming	Computer Science	62	1	Open	23/37	Ray Li	4	M W F | 9:15 AM - 10:20 AM	RM 3116 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 146-1 - Optimization I	Computer Science	146	1	Closed	35/37	Daniel Ostrov	5	M W F | 2:15 PM - 3:20 PM	Rm 218 Kenna Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSCI 146-/MATH 146-1
CSCI 161-1 - Theory of Automata and Languages	Computer Science	161	1	Open	29/37	Sara Krehbiel	5	M W F | 9:15 AM - 10:20 AM	Rm 106 O'Connor Hall	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 161-2 - Theory of Automata and Languages	Computer Science	161	2	Open	31/37	Sara Krehbiel	5	M W F | 10:30 AM - 11:35 AM	Rm 106 O'Connor Hall	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 163-1 - Theory of Algorithms (-)	Computer Science	163	1	Closed	18/18	Venkatesh Srinivasan	5	M W F | 9:15 AM - 10:20 AM	Rm 102 Kenna Hall	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSCI 163-/CSEN 179-1
CSCI 163-2 - Theory of Algorithms (-)	Computer Science	163	2	Closed	17/18	Venkatesh Srinivasan	5	M W F | 11:45 AM - 12:50 PM	Rm 214 Bergin Hall	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSCI 163-/CSEN 179-2
CSCI 163-3 - Theory of Algorithms (-)	Computer Science	163	3	Open	26/35	Nicholas Tran	5	M W F | 2:15 PM - 3:20 PM	RM 3302 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSCI 163-/CSEN 179-3
CSCI 169-1 - Programming Languages	Computer Science	169	1	Open	28/30	Natalie Linnell	5	M W F | 1:00 PM - 2:05 PM	Rm 106 O'Connor Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 169-2 - Programming Languages	Computer Science	169	2	Open	22/30	Natalie Linnell	5	M W F | 2:15 PM - 3:20 PM	Rm 106 O'Connor Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 183-1 - Data Science	Computer Science	183	1	Closed	36/30	Smita Ghosh	5	M W F | 11:45 AM - 12:50 PM	Rm 306 Kenna Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSCI 185-1 - Web and Data Mining	Computer Science	185	1	Closed	38/37	Tiantian Chen	5	M W F | 9:15 AM - 10:20 AM	RM 3302 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 10-1 - Introduction to Programming	Computer Science and Engineering	10	1	Open	24/30	Hayang Kim	4	T Th | 12:10 PM - 1:50 PM	RM 3302 SCDI	Pathways :: Design Thinking  Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 10L-1 - Introduction to Programming Laboratory	Computer Science and Engineering	10L	1	Open	11/15	Hayang Kim	1	W | 2:15 PM - 5:00 PM	Rm 203 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 10L-2 - Introduction to Programming Laboratory	Computer Science and Engineering	10L	2	Open	13/15	Hayang Kim	1	Th | 9:15 AM - 12:00 PM	Rm 203 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11-1 - Advanced Programming	Computer Science and Engineering	11	1	Waitlist	37/30	Angela Musurlian	4	M W F | 10:30 AM - 11:35 AM	RM 1302 SCDI	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11-2 - Advanced Programming	Computer Science and Engineering	11	2	Waitlist	30/30	Michael Schimpf	4	M W F | 11:45 AM - 12:50 PM	RM 3301 SCDI	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11-3 - Advanced Programming	Computer Science and Engineering	11	3	Waitlist	29/30	Angela Musurlian	4	M W F | 1:00 PM - 2:05 PM	RM 3301 SCDI	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11L-1 - Advanced Programming Laboratory	Computer Science and Engineering	11L	1	Open	14/15	Angela Musurlian	1	M | 2:15 PM - 5:00 PM	Rm 203 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11L-2 - Advanced Programming Laboratory	Computer Science and Engineering	11L	2	Waitlist	20/15	Angela Musurlian	1	T | 9:15 AM - 12:00 PM	Rm 203 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11L-3 - Advanced Programming Laboratory	Computer Science and Engineering	11L	3	Waitlist	16/15	Michael Schimpf	1	T | 2:15 PM - 5:00 PM	Rm 203 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11L-4 - Advanced Programming Laboratory	Computer Science and Engineering	11L	4	Waitlist	19/15	Michael Schimpf	1	T | 5:15 PM - 8:00 PM	Rm 203 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11L-5 - Advanced Programming Laboratory	Computer Science and Engineering	11L	5	Open	11/15	Angela Musurlian	1	M | 2:15 PM - 5:00 PM	Rm 224 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 11L-6 - Advanced Programming Laboratory	Computer Science and Engineering	11L	6	Waitlist	16/15	Angela Musurlian	1	T | 5:15 PM - 8:00 PM	Rm 224 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 12-1 - Abstract Data Types and Data Structures	Computer Science and Engineering	12	1	Open	23/30	Navid Shaghaghi	4	M W F | 10:30 AM - 11:35 AM	RM 3302 SCDI	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 12-2 - Abstract Data Types and Data Structures	Computer Science and Engineering	12	2	Open	26/30	Xiang Li	4	M W F | 11:45 AM - 12:50 PM	RM 2301 SCDI	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 12L-1 - Abstract Data Types and Data Structures Laboratory	Computer Science and Engineering	12L	1	Open	10/15	Xiang Li	1	W | 2:15 PM - 5:00 PM	Rm 111 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 12L-2 - Abstract Data Types and Data Structures Laboratory	Computer Science and Engineering	12L	2	Open	9/15	Navid Shaghaghi	1	W | 5:15 PM - 8:00 PM	Rm 111 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 12L-3 - Abstract Data Types and Data Structures Laboratory	Computer Science and Engineering	12L	3	Waitlist	16/15	Xiang Li	1	Th | 9:15 AM - 12:00 PM	Rm 111 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 12L-4 - Abstract Data Types and Data Structures Laboratory	Computer Science and Engineering	12L	4	Waitlist	13/15	Xiang Li	1	Th | 5:15 PM - 8:00 PM	Rm 111 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 12L-5 - Abstract Data Types and Data Structures Laboratory	Computer Science and Engineering	12L	5	Closed	0/0	Navid Shaghaghi	1	F | 5:15 PM - 8:00 PM	Rm 111 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 19-1 - Discrete Mathematics	Computer Science and Engineering	19	1	Closed	16/17	Phillip Jedlovec | Pj Jedlovec	4	M W F | 1:00 PM - 2:05 PM	RM 3302 SCDI	Pathways :: Paradigm Shifts and the Nature of Human Knowing  Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSEN 19-/MATH 51-1
CSEN 20-1 - Introduction to Embedded Systems (-)	Computer Science and Engineering	20	1	Waitlist	36/30	Michael Schimpf	4	T Th | 8:30 AM - 10:10 AM	RM 1301 SCDI	Pathways :: Design Thinking	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20-2 - Introduction to Embedded Systems (-)	Computer Science and Engineering	20	2	Waitlist	33/30	Michael Schimpf	4	T Th | 12:10 PM - 1:50 PM	RM 1301 SCDI	Pathways :: Design Thinking	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20-3 - Introduction to Embedded Systems (-)	Computer Science and Engineering	20	3	Waitlist	30/30	Younghyun Cho	4	M W F | 8:00 AM - 9:05 AM	RM 2301 SCDI	Pathways :: Design Thinking	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20L-1 - Embedded Systems Laboratory	Computer Science and Engineering	20L	1	Waitlist	16/15	Younghyun Cho	1	T | 2:15 PM - 5:00 PM	Rm 112 Heafey Hall	Pathways :: Design Thinking	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20L-2 - Embedded Systems Laboratory	Computer Science and Engineering	20L	2	Waitlist	19/15	Younghyun Cho	1	W | 2:15 PM - 5:00 PM	Rm 112 Heafey Hall	Pathways :: Design Thinking	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20L-3 - Embedded Systems Laboratory	Computer Science and Engineering	20L	3	Waitlist	15/15	Michael Schimpf	1	W | 5:15 PM - 8:00 PM	Rm 112 Heafey Hall	Pathways :: Design Thinking	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20L-4 - Embedded Systems Laboratory	Computer Science and Engineering	20L	4	Waitlist	16/15	Michael Schimpf	1	Th | 2:15 PM - 5:00 PM	Rm 112 Heafey Hall	Pathways :: Design Thinking	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20L-5 - Embedded Systems Laboratory	Computer Science and Engineering	20L	5	Waitlist	15/15	Michael Schimpf	1	Th | 5:15 PM - 8:00 PM	Rm 112 Heafey Hall	Pathways :: Design Thinking	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 20L-6 - Embedded Systems Laboratory	Computer Science and Engineering	20L	6	Waitlist	16/15	Michael Schimpf	1	F | 2:15 PM - 5:00 PM	Rm 112 Heafey Hall	Pathways :: Design Thinking	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 79-1 - Object-Oriented Programming and Advanced Data Structures	Computer Science and Engineering	79	1	Open	26/30	Farokh Eskafi	4	M W F | 8:00 AM - 9:05 AM	RM 1301 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 79-2 - Object-Oriented Programming and Advanced Data Structures	Computer Science and Engineering	79	2	Waitlist	29/30	Behnam Dezfouli	4	T Th | 12:10 PM - 1:50 PM	Rm 104 Alameda hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 79L-1 - Object-Oriented Programming and Data Structures Laboratory	Computer Science and Engineering	79L	1	Open	13/15	Behnam Dezfouli	1	W | 5:15 PM - 8:00 PM	Rm 203 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 79L-2 - Object-Oriented Programming and Data Structures Laboratory	Computer Science and Engineering	79L	2	Waitlist	15/15	Behnam Dezfouli	1	Th | 2:15 PM - 5:00 PM	Rm 203 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 79L-3 - Object-Oriented Programming and Data Structures Laboratory	Computer Science and Engineering	79L	3	Waitlist	14/15	Farokh Eskafi	1	Th | 5:15 PM - 8:00 PM	Rm 203 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 79L-4 - Object-Oriented Programming and Data Structures Laboratory	Computer Science and Engineering	79L	4	Waitlist	15/15	Farokh Eskafi	1	F | 2:15 PM - 5:00 PM	Rm 203 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 122-1 - Computer Architecture (-)	Computer Science and Engineering	122	1	Waitlist	31/30	Weijia Shang	4	M W F | 9:15 AM - 10:20 AM	RM 3115 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 122L-1 - Computer Architecture Laboratory	Computer Science and Engineering	122L	1	Waitlist	15/15	Weijia Shang	1	Th | 5:15 PM - 8:00 PM	Rm 202 Heafey Hall		Laboratory	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
CSEN 122L-2 - Computer Architecture Laboratory	Computer Science and Engineering	122L	2	Waitlist	16/15	Weijia Shang	1	F | 5:15 PM - 8:00 PM	Rm 202 Heafey Hall		Laboratory	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
CSEN 123-1 - Mechatronics	Computer Science and Engineering	123	1	Waitlist	11/10	Andrew Wolfe | Andy Wolfe	4	T Th | 8:30 AM - 10:10 AM	RM 1302 SCDI	Pathways :: Design Thinking	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSEN 123-/ECEN 123-1/MECH 143-1
CSEN 123L-1 - Mechatronics Laboratory	Computer Science and Engineering	123L	1	Waitlist	3/1	Andrew Wolfe | Andy Wolfe	1	T | 2:15 PM - 5:00 PM	RM 4003 SCDI		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSEN 123L-/ECEN 123L-1/MECH 143L-1
CSEN 123L-2 - Mechatronics Laboratory	Computer Science and Engineering	123L	2	Waitlist	2/1	Andrew Wolfe | Andy Wolfe	1	T | 2:15 PM - 5:00 PM			Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSEN 123L-/MECH 143L-2/ECEN 123L-2
CSEN 123L-3 - Mechatronics Laboratory	Computer Science and Engineering	123L	3	Closed	6/0	Andrew Wolfe | Andy Wolfe	1	W | 2:15 PM - 5:00 PM			Laboratory	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	CSEN 123L-/ECEN 123L-3/MECH 143L-3
CSEN 146-1 - Computer Networks (-)	Computer Science and Engineering	146	1	Open	22/30	Salem Al Agtash	4	M W F | 8:00 AM - 9:05 AM	RM 3301 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 146-2 - Computer Networks (-)	Computer Science and Engineering	146	2	Waitlist	30/30	Salem Al Agtash	4	M W F | 9:15 AM - 10:20 AM	RM 3301 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 146L-1 - Computer Networks Laboratory (-)	Computer Science and Engineering	146L	1	Open	14/15	Salem Al Agtash	1	T | 2:15 PM - 5:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 146L-2 - Computer Networks Laboratory (-)	Computer Science and Engineering	146L	2	Waitlist	15/15	Salem Al Agtash	1	T | 5:15 PM - 8:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 146L-3 - Computer Networks Laboratory (-)	Computer Science and Engineering	146L	3	Open	13/15	Salem Al Agtash	1	F | 2:15 PM - 5:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 146L-4 - Computer Networks Laboratory (-)	Computer Science and Engineering	146L	4	Open	10/15	Salem Al Agtash	1	F | 5:15 PM - 8:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 150-1 - Introduction to Information Security	Computer Science and Engineering	150	1	Open	20/30	Yuhong Liu	4	M W F | 10:30 AM - 11:35 AM	Rm 122 Heafey Hall	Pathways :: Design Thinking  Pathways :: Values in Science and Technology	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 150L-1 - Introduction to Informa Security Lab	Computer Science and Engineering	150L	1	Waitlist	15/15	Yuhong Liu	1	Th | 2:15 PM - 5:00 PM	Rm 224 Heafey Hall		Laboratory	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
CSEN 150L-2 - Introduction to Informa Security Lab	Computer Science and Engineering	150L	2	Open	4/15	Yuhong Liu	1	F | 5:15 PM - 8:00 PM	Rm 224 Heafey Hall		Laboratory	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
CSEN 161-1 - Web Development	Computer Science and Engineering	161	1	Waitlist	35/30	Navid Shaghaghi	4	T Th | 2:00 PM - 3:40 PM	Rm 128 Vari Hall		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 161L-1 - Web Development Lab	Computer Science and Engineering	161L	1	Waitlist	20/15	Navid Shaghaghi	1	Th | 5:15 PM - 8:00 PM	Rm 224 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 161L-2 - Web Development Lab	Computer Science and Engineering	161L	2	Open	14/15	Navid Shaghaghi	1	F | 2:15 PM - 5:00 PM	Rm 224 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 163-1 - Web Usability	Computer Science and Engineering	163	1	Waitlist	31/30	Ihan Hsiao | Sharon Hsiao	4	T Th | 10:20 AM - 12:00 PM	RM 3302 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 163L-1 - Web Usability Laboratory	Computer Science and Engineering	163L	1	Waitlist	15/15	Ihan Hsiao | Sharon Hsiao	1	M | 2:15 PM - 5:00 PM	Rm 106 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 163L-2 - Web Usability Laboratory	Computer Science and Engineering	163L	2	Waitlist	16/15	Ihan Hsiao | Sharon Hsiao	1	M | 5:15 PM - 8:00 PM	Rm 106 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 169-1 - Web Information Management	Computer Science and Engineering	169	1	Waitlist	32/30	Yi Fang	4	T Th | 12:10 PM - 1:50 PM	RM 2302 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 174-1 - Software Engineering (-)	Computer Science and Engineering	174	1	Waitlist	31/30	Kai Lukoff	4	T Th | 10:20 AM - 12:00 PM	RM 3116 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 174L-1 - Software Engineering Laboratory	Computer Science and Engineering	174L	1	Waitlist	15/15	Kai Lukoff	1	T | 2:15 PM - 5:00 PM	Rm 224 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 174L-2 - Software Engineering Laboratory	Computer Science and Engineering	174L	2	Waitlist	16/15	Kai Lukoff	1	W | 2:15 PM - 5:00 PM	Rm 224 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 175-1 - Introduction to Formal Language Theory and Compiler Construction	Computer Science and Engineering	175	1	Waitlist	33/30	Darren Atkinson	4	M W F | 10:30 AM - 11:35 AM	RM 3301 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 175-2 - Introduction to Formal Language Theory and Compiler Construction	Computer Science and Engineering	175	2	Waitlist	30/30	Darren Atkinson	4	M W F | 1:00 PM - 2:05 PM	RM 1301 SCDI		Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 175L-1 - Introduction to Formal Language Theory and Compiler Construction Laboratory	Computer Science and Engineering	175L	1	Waitlist	15/15	Darren Atkinson	1	W | 2:15 PM - 5:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 175L-2 - Introduction to Formal Language Theory and Compiler Construction Laboratory	Computer Science and Engineering	175L	2	Waitlist	16/15	Darren Atkinson	1	W | 5:15 PM - 8:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 175L-3 - Introduction to Formal Language Theory and Compiler Construction Laboratory	Computer Science and Engineering	175L	3	Waitlist	16/15	Darren Atkinson	1	Th | 2:15 PM - 5:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 175L-4 - Introduction to Formal Language Theory and Compiler Construction Laboratory	Computer Science and Engineering	175L	4	Waitlist	16/15	Darren Atkinson	1	Th | 5:15 PM - 8:00 PM	Rm 215 Heafey Hall		Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 177-1 - Operating Systems (-)	Computer Science and Engineering	177	1	Waitlist	49/40	Ahmed Amer	4	T Th | 8:30 AM - 10:10 AM	Rm 116 Bergin Hall	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 177-2 - Operating Systems (-)	Computer Science and Engineering	177	2	Waitlist	30/30	Sean Choi	4	T Th | 12:10 PM - 1:50 PM	RM 3301 SCDI	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 177L-1 - Operating Systems Laboratory	Computer Science and Engineering	177L	1	Waitlist	18/15	Ahmed Amer	1	T | 2:15 PM - 5:00 PM	Rm 106 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 177L-2 - Operating Systems Laboratory	Computer Science and Engineering	177L	2	Waitlist	19/15	Ahmed Amer	1	W | 2:15 PM - 5:00 PM	Rm 106 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 177L-3 - Operating Systems Laboratory	Computer Science and Engineering	177L	3	Waitlist	15/15	Sean Choi	1	Th | 2:15 PM - 5:00 PM	Rm 106 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 177L-4 - Operating Systems Laboratory	Computer Science and Engineering	177L	4	Waitlist	15/15	Sean Choi	1	F | 2:15 PM - 5:00 PM	Rm 106 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 177L-5 - Operating Systems Laboratory	Computer Science and Engineering	177L	5	Open	13/18	Ahmed Amer	1	F | 5:15 PM - 8:00 PM	Rm 106 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/22/2024	Winter 2024 Quarter	
CSEN 178-1 - Introduction to Database Systems (-)	Computer Science and Engineering	178	1	Open	29/30	Shiva Jahangiri	4	T Th | 10:20 AM - 12:00 PM	RM 3301 SCDI	Pathways :: The Digital Age	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 178L-1 - Introduction to Database Systems Laboratory	Computer Science and Engineering	178L	1	Waitlist	17/15	Shiva Jahangiri	1	Th | 2:15 PM - 5:00 PM	Rm 111 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 178L-2 - Introduction to Database Systems Laboratory	Computer Science and Engineering	178L	2	Open	12/15	Shiva Jahangiri	1	F | 2:15 PM - 5:00 PM	Rm 111 Heafey Hall	Pathways :: The Digital Age	Laboratory	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	
CSEN 179-1 - Theory of Algorithms (-)	Computer Science and Engineering	179	1	Open	15/17	Venkatesh Srinivasan	4	M W F | 9:15 AM - 10:20 AM	Rm 102 Kenna Hall	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSEN 179-/CSCI 163-1
CSEN 179-2 - Theory of Algorithms (-)	Computer Science and Engineering	179	2	Closed	17/17	Venkatesh Srinivasan	4	M W F | 11:45 AM - 12:50 PM	Rm 214 Bergin Hall	Pathways :: Paradigm Shifts and the Nature of Human Knowing	Lecture	In-Person	1/8/2024	3/17/2024	Winter 2024 Quarter	CSEN 179-/CSCI 163-2
